ERROR 2026-05-16 11:53:14,364 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,419 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,490 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,560 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,618 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,672 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,727 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,807 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,855 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,911 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:14,965 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:15,052 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:15,111 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:20,715 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:20,785 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:20,871 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:20,930 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,378 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,450 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,521 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,580 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,660 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,731 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,823 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,895 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:23,972 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:24,077 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:24,159 log Internal Server Error: /api/dashboard/manager/
ERROR 2026-05-16 11:53:24,232 log Internal Server Error: /api/dashboard/manager/
WARNING 2026-05-16 12:35:08,418 log Bad Request: /api/auth/login/
WARNING 2026-05-16 12:35:29,862 log Unauthorized: /api/auth/users/
WARNING 2026-05-16 12:35:29,864 log Unauthorized: /api/dashboard/manager/
WARNING 2026-05-16 12:35:29,868 log Unauthorized: /api/auth/approvals/
WARNING 2026-05-16 12:35:29,869 log Unauthorized: /api/teams/
WARNING 2026-05-16 12:35:29,875 log Unauthorized: /api/auth/users/
WARNING 2026-05-16 12:35:29,880 log Unauthorized: /api/dashboard/manager/
WARNING 2026-05-16 12:35:29,886 log Unauthorized: /api/auth/approvals/
WARNING 2026-05-16 12:35:29,891 log Unauthorized: /api/teams/
WARNING 2026-05-16 12:35:29,898 log Unauthorized: /api/auth/users/
WARNING 2026-05-16 12:35:29,912 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:35:30,011 log Unauthorized: /api/auth/users/
WARNING 2026-05-16 12:35:30,023 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:35:30,105 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:35:30,200 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:36:51,972 log Unauthorized: /api/auth/login/
WARNING 2026-05-16 12:39:56,844 log Bad Request: /api/auth/register/
WARNING 2026-05-16 12:40:29,026 log Bad Request: /api/auth/register/
WARNING 2026-05-16 12:41:17,102 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:42:37,038 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:42:41,731 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 12:43:49,503 log Unauthorized: /api/dashboard/admin/
WARNING 2026-05-16 12:44:00,528 log Unauthorized: /api/dashboard/admin/
WARNING 2026-05-16 12:56:35,173 log Unauthorized: /api/dashboard/admin/
WARNING 2026-05-16 12:56:52,748 log Unauthorized: /api/dashboard/admin/
WARNING 2026-05-16 12:58:36,407 log Unauthorized: /api/leads/
WARNING 2026-05-16 12:59:44,577 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 12:59:49,896 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:00:05,053 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:01:51,678 log Not Found: /api/api/auth/register/
WARNING 2026-05-16 13:45:17,164 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:45:31,045 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:46:41,483 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:47:06,262 log Bad Request: /api/auth/register/
WARNING 2026-05-16 13:47:23,667 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:54:19,157 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:54:26,931 log Not Found: /api/api/auth/login/
WARNING 2026-05-16 13:56:39,853 log Bad Request: /api/auth/register/
ERROR 2026-05-16 13:57:58,690 log Internal Server Error: /api/auth/login
Traceback (most recent call last):
  File "C:\Users\jaypu\AppData\Roaming\Python\Python313\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\jaypu\AppData\Roaming\Python\Python313\site-packages\django\utils\deprecation.py", line 136, in __call__
    response = self.process_response(request, response)
  File "C:\Users\jaypu\AppData\Roaming\Python\Python313\site-packages\django\middleware\common.py", line 108, in process_response
    return self.response_redirect_class(self.get_full_path_with_slash(request))
                                        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Users\jaypu\AppData\Roaming\Python\Python313\site-packages\django\middleware\common.py", line 87, in get_full_path_with_slash
    raise RuntimeError(
    ...<9 lines>...
    )
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to localhost:8000/api/auth/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
WARNING 2026-05-16 13:58:45,810 log Forbidden: /api/auth/login/
WARNING 2026-05-16 13:59:56,913 log Unauthorized: /api/dashboard/manager/
WARNING 2026-05-16 14:00:26,241 log Unauthorized: /api/dashboard/manager/
WARNING 2026-05-16 14:02:33,519 log Unauthorized: /api/leads/
WARNING 2026-05-16 14:02:53,308 log Unauthorized: /api/leads/
WARNING 2026-05-16 14:05:22,695 log Bad Request: /api/auth/register/
WARNING 2026-05-16 14:07:44,457 log Forbidden: /api/auth/login/
WARNING 2026-05-16 14:08:53,590 log Method Not Allowed: /api/auth/login/
WARNING 2026-05-16 14:09:28,936 log Forbidden: /api/auth/login/
WARNING 2026-05-16 14:12:50,137 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:12:58,810 log Not Found: /api/task/
WARNING 2026-05-16 14:14:00,516 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:14:58,810 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:16:32,343 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:17:20,939 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:18:10,507 log Unauthorized: /api/tasks/
WARNING 2026-05-16 14:21:17,894 log Bad Request: /api/tasks/
WARNING 2026-05-16 14:21:35,420 log Bad Request: /api/tasks/
WARNING 2026-05-16 14:24:31,899 log Unauthorized: /api/teams/
WARNING 2026-05-16 14:42:20,140 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,147 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,204 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,209 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,215 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,222 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,229 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:20,433 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,942 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,950 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,956 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,963 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,972 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:22,994 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:23,008 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:42:23,023 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 14:43:01,041 log Unauthorized: /api/teams/
WARNING 2026-05-16 15:13:14,492 log Not Found: /api/sales/leads/import_excel/
WARNING 2026-05-16 15:22:27,616 log Not Found: /api/sales/leads/import_excel/
ERROR 2026-05-16 15:38:52,720 log Internal Server Error: /api/leads/export_excel/
ERROR 2026-05-16 15:38:58,564 log Internal Server Error: /api/leads/export_excel/
ERROR 2026-05-16 15:41:24,498 log Internal Server Error: /api/leads/export_excel/
ERROR 2026-05-16 15:41:45,752 log Internal Server Error: /api/leads/export_excel/
ERROR 2026-05-16 15:47:37,767 log Internal Server Error: /api/leads/export_excel/
WARNING 2026-05-16 17:16:31,058 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 17:16:31,075 log Unauthorized: /api/auth/me/
WARNING 2026-05-16 18:00:32,385 log Unauthorized: /api/auth/login/
WARNING 2026-05-16 18:00:33,235 log Unauthorized: /api/auth/login/
WARNING 2026-05-16 18:20:59,232 log Bad Request: /api/leads/
WARNING 2026-05-16 18:21:01,760 log Bad Request: /api/leads/
WARNING 2026-05-16 18:21:06,159 log Bad Request: /api/leads/
WARNING 2026-05-18 09:50:58,421 log Unauthorized: /api/auth/users/
WARNING 2026-05-18 09:51:44,187 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,192 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,198 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,238 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,255 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,267 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,284 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 09:51:44,321 log Unauthorized: /api/auth/me/
ERROR 2026-05-18 10:09:26,905 log Internal Server Error: /api/auth/register/
WARNING 2026-05-18 10:11:14,216 log Bad Request: /api/auth/register/
WARNING 2026-05-18 10:11:15,296 log Bad Request: /api/auth/register/
WARNING 2026-05-18 10:11:16,035 log Bad Request: /api/auth/register/
WARNING 2026-05-18 10:28:52,440 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-18 10:28:52,523 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-18 10:29:00,767 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-18 10:29:00,795 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-18 12:21:57,078 log Forbidden: /api/auth/login/
WARNING 2026-05-18 12:22:36,810 log Unauthorized: /api/auth/login/
WARNING 2026-05-18 12:25:06,977 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:06,983 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:06,987 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:06,991 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:07,001 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:07,006 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:07,011 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 12:25:07,025 log Unauthorized: /api/auth/me/
ERROR 2026-05-18 12:25:56,991 log Internal Server Error: /api/auth/register/
ERROR 2026-05-18 12:33:28,690 log Internal Server Error: /api/auth/register/
WARNING 2026-05-18 12:36:51,207 log Unauthorized: /api/auth/login/
WARNING 2026-05-18 12:36:51,610 log Unauthorized: /api/auth/login/
WARNING 2026-05-18 12:37:02,364 log Unauthorized: /api/auth/login/
WARNING 2026-05-18 12:37:02,857 log Unauthorized: /api/auth/login/
WARNING 2026-05-18 12:37:14,147 log Bad Request: /api/auth/register/
WARNING 2026-05-18 12:37:38,725 log Forbidden: /api/auth/login/
WARNING 2026-05-18 12:39:34,985 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:35,004 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:35,019 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:35,031 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:35,045 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:35,050 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:35,064 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:35,065 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:56,586 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:56,596 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:56,638 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:56,642 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:56,664 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:56,665 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:39:56,678 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:39:56,679 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:46,314 log Forbidden: /api/auth/approvals/
WARNING 2026-05-18 12:40:46,342 log Forbidden: /api/auth/approvals/
WARNING 2026-05-18 12:40:51,809 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:51,818 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:51,844 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:51,865 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:51,883 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:51,893 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:51,903 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:51,906 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:55,776 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:55,783 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:55,809 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:55,823 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:55,842 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:55,847 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 12:40:55,864 log Forbidden: /api/eod/team-reports/
WARNING 2026-05-18 12:40:55,868 log Forbidden: /api/eod/analytics/
WARNING 2026-05-18 13:51:18,375 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,380 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,383 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,387 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,406 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,411 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,416 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:51:18,460 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,202 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,205 log Unauthorized: /api/notifications/
WARNING 2026-05-18 13:53:21,207 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,210 log Unauthorized: /api/auth/users/
WARNING 2026-05-18 13:53:21,216 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,219 log Unauthorized: /api/notifications/
WARNING 2026-05-18 13:53:21,221 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,224 log Unauthorized: /api/auth/users/
WARNING 2026-05-18 13:53:21,227 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,230 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,234 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,236 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,239 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,241 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,244 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,246 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,252 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,254 log Unauthorized: /api/leads/
WARNING 2026-05-18 13:53:21,604 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,608 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,613 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,620 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,625 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,628 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,643 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:53:21,665 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 13:55:40,582 log Bad Request: /api/leads/
WARNING 2026-05-18 13:59:22,575 log Bad Request: /api/leads/
WARNING 2026-05-18 13:59:24,580 log Bad Request: /api/leads/
WARNING 2026-05-18 13:59:31,911 log Bad Request: /api/leads/
WARNING 2026-05-18 13:59:33,651 log Bad Request: /api/leads/
WARNING 2026-05-18 14:21:11,541 log Bad Request: /api/leads/
WARNING 2026-05-18 14:21:16,092 log Bad Request: /api/leads/
WARNING 2026-05-18 14:21:22,638 log Bad Request: /api/leads/
WARNING 2026-05-18 14:21:24,869 log Bad Request: /api/leads/
WARNING 2026-05-18 14:21:30,725 log Bad Request: /api/leads/
WARNING 2026-05-18 14:36:32,706 log Not Found: /favicon.ico
WARNING 2026-05-18 14:40:09,082 log Unauthorized: /api/notifications/
ERROR 2026-05-18 14:41:18,132 log Internal Server Error: /api/ai/chat/
ERROR 2026-05-18 14:41:23,163 log Internal Server Error: /api/ai/chat/
WARNING 2026-05-18 14:53:22,598 log Unauthorized: /api/notifications/
WARNING 2026-05-18 15:12:17,966 log Unauthorized: /api/notifications/
WARNING 2026-05-18 15:23:38,164 log Unauthorized: /api/notifications/
WARNING 2026-05-18 15:27:39,423 log Unauthorized: /api/notifications/
WARNING 2026-05-18 17:17:05,099 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,117 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,131 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,159 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,297 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,338 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,357 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,400 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,414 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:17:05,427 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 17:35:08,965 log Unauthorized: /api/notifications/
ERROR 2026-05-18 17:42:48,245 log Internal Server Error: /api/leads/export_excel/
ERROR 2026-05-18 17:43:00,687 log Internal Server Error: /api/leads/export_excel/
WARNING 2026-05-18 18:11:12,881 log Unauthorized: /api/notifications/
WARNING 2026-05-18 18:24:21,017 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,053 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,195 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,466 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,472 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,479 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,483 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,489 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,493 log Unauthorized: /api/auth/me/
WARNING 2026-05-18 18:24:21,509 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,961 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,965 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,969 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,981 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,989 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:25,994 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:26,008 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:26,040 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:26,049 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:42:26,054 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 09:48:48,213 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-19 09:48:48,265 log Forbidden: /api/dashboard/manager/
WARNING 2026-05-19 10:25:18,126 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,144 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,260 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,465 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,490 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,503 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,557 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,565 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,587 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 10:25:18,610 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 11:01:42,963 log Unauthorized: /api/notifications/
ERROR 2026-05-19 11:04:08,611 log Internal Server Error: /api/ai/chat/
ERROR 2026-05-19 11:04:08,802 log Internal Server Error: /api/ai/chat/
ERROR 2026-05-19 11:04:14,312 log Internal Server Error: /api/ai/chat/
WARNING 2026-05-19 11:19:19,590 log Unauthorized: /api/leads/
WARNING 2026-05-19 12:21:56,847 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,851 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,853 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,862 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,867 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,872 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,880 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,914 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,920 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 12:21:56,927 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 13:37:52,293 log Unauthorized: /api/notifications/
WARNING 2026-05-19 13:37:52,294 log Unauthorized: /api/leads/
WARNING 2026-05-19 14:08:22,842 log Unauthorized: /api/auth/users/
WARNING 2026-05-19 14:08:22,835 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 14:08:22,877 log Unauthorized: /api/contacts/
WARNING 2026-05-19 14:08:22,884 log Unauthorized: /api/auth/users/
WARNING 2026-05-19 14:08:22,932 log Unauthorized: /api/contacts/
WARNING 2026-05-19 14:08:22,933 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 14:08:22,965 log Unauthorized: /api/contacts/
WARNING 2026-05-19 14:08:22,978 log Unauthorized: /api/auth/me/
WARNING 2026-05-19 14:08:23,029 log Unauthorized: /api/contacts/
WARNING 2026-05-19 14:08:23,046 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:47:47,517 log Not Found: /favicon.ico
WARNING 2026-05-28 10:52:02,474 log Unauthorized: /api/auth/login/
WARNING 2026-05-28 10:53:09,418 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,426 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,432 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,434 log Unauthorized: /api/auth/token/refresh/
WARNING 2026-05-28 10:53:09,436 log Unauthorized: /api/auth/token/refresh/
WARNING 2026-05-28 10:53:09,441 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,445 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,452 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,456 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,464 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,474 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 10:53:09,478 log Unauthorized: /api/auth/me/
WARNING 2026-05-28 11:25:40,337 log Unauthorized: /api/notifications/
WARNING 2026-05-28 11:35:55,602 log Bad Request: /api/leads/381/
WARNING 2026-05-28 11:36:11,651 log Not Found: /api/leads/381/
WARNING 2026-05-28 11:36:13,484 log Not Found: /api/leads/381/
WARNING 2026-05-28 11:36:24,830 log Not Found: /api/leads/381/
WARNING 2026-05-28 11:36:26,820 log Not Found: /api/leads/381/
WARNING 2026-05-28 11:36:28,620 log Not Found: /api/leads/381/
WARNING 2026-05-28 11:43:28,277 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:29,989 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:33,556 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:36,450 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:40,511 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:43,438 log Not Found: /api/leads/382/
WARNING 2026-05-28 11:43:45,963 log Not Found: /api/leads/382/
WARNING 2026-05-28 12:18:05,055 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:18:10,804 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:18:14,283 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:18:17,908 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:18:21,800 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:18:25,243 log Not Found: /api/leads/386/
WARNING 2026-05-28 12:18:42,059 log Not Found: /api/leads/385/
WARNING 2026-05-28 12:18:45,921 log Not Found: /api/leads/385/
WARNING 2026-05-28 12:18:47,709 log Not Found: /api/leads/383/
WARNING 2026-05-28 12:18:49,804 log Not Found: /api/leads/384/
WARNING 2026-05-28 12:18:52,028 log Not Found: /api/leads/384/
WARNING 2026-05-28 12:18:53,793 log Not Found: /api/leads/383/
WARNING 2026-05-28 12:18:56,073 log Not Found: /api/leads/385/
WARNING 2026-05-28 12:18:58,106 log Not Found: /api/leads/386/
WARNING 2026-05-28 12:19:01,662 log Not Found: /api/leads/387/
WARNING 2026-05-28 12:19:06,068 log Not Found: /api/leads/386/
WARNING 2026-05-28 12:19:07,485 log Not Found: /api/leads/385/
WARNING 2026-05-28 12:19:10,907 log Not Found: /api/leads/383/
WARNING 2026-05-28 12:19:12,686 log Not Found: /api/leads/384/
WARNING 2026-05-28 12:19:19,727 log Not Found: /api/leads/386/
WARNING 2026-05-28 12:19:21,713 log Not Found: /api/leads/385/
WARNING 2026-05-28 12:19:24,618 log Not Found: /api/leads/384/
WARNING 2026-05-28 12:19:26,639 log Not Found: /api/leads/383/
